frequency - Sound Pressure_29	Amplitude - Sound Pressure_29	frequency - Acceleration	Amplitude - Acceleration
0.011797	0.285562	0.011797	8.62126
0.011816	0.253664	0.011816	8.38467
0.011836	0.221568	0.011836	8.13163
0.011855	0.199831	0.011855	7.93349
0.011875	0.184785	0.011875	7.70823
0.011895	0.166832	0.011895	7.6181
0.011914	0.156161	0.011914	7.34605
0.011934	0.146507	0.011934	7.25828
0.011953	0.125957	0.011953	6.81536
0.011973	0.0960625	0.011973	6.07738
0.011992	0.0683701	0.011992	5.58804
0.012012	0.0438675	0.012012	5.37444
0.012031	0.0213409	0.012031	5.13959
0.012051	0.00448837	0.012051	4.78925
0.01207	-0.0147354	0.01207	4.33391
0.01209	-0.0313057	0.01209	4.07436
0.012109	-0.0522797	0.012109	3.66113
0.012129	-0.0747498	0.012129	3.294
0.012148	-0.0989983	0.012148	2.89239
0.012168	-0.120085	0.012168	2.40804
0.012187	-0.138406	0.012187	1.98952
0.012207	-0.155315	0.012207	1.70376
0.012227	-0.176797	0.012227	1.40547
0.012246	-0.198279	0.012246	0.924405
0.012266	-0.22758	0.012266	0.342968
